user_id,subs_id,price_plan_name,transaction_id,transaction_amount,txn_created_timestamp,transaction_timestamp
2151,2151,basic,2151,73.0,2022-12-08T19:18:59.000Z,2022-12-08T19:18:59.000Z
2152,2152,basic,2152,34.0,2022-10-18T19:18:59.000+01:00,2022-10-18T19:18:59.000+01:00
2153,2153,sport,2153,84.0,2022-11-07T19:18:59.000Z,2022-11-07T19:18:59.000Z
2154,2154,sport,2154,99.0,2023-01-05T19:18:59.000Z,2023-01-05T19:18:59.000Z
2155,2155,sport,2155,29.0,2023-05-31T19:18:59.000+01:00,2023-05-31T19:18:59.000+01:00
2156,2156,premium,2156,95.0,2023-02-17T19:18:59.000Z,2023-02-17T19:18:59.000Z
2157,2157,premium,2157,77.0,2023-08-12T19:18:59.000+01:00,2023-08-12T19:18:59.000+01:00
2158,2158,sport,2158,82.0,2022-11-19T19:18:59.000Z,2022-11-19T19:18:59.000Z
2159,2159,sport,2159,47.0,2023-04-16T19:18:59.000+01:00,2023-04-16T19:18:59.000+01:00
2160,2160,basic,2160,28.0,2023-01-30T19:18:59.000Z,2023-01-30T19:18:59.000Z
2161,2161,premium,2161,48.0,2023-07-20T19:18:59.000+01:00,2023-07-20T19:18:59.000+01:00
2162,2162,sport,2162,53.0,2022-12-31T19:18:59.000Z,2022-12-31T19:18:59.000Z
2163,2163,basic,2163,24.0,2023-03-08T19:18:59.000Z,2023-03-08T19:18:59.000Z
2164,2164,sport,2164,66.0,2022-09-29T19:18:59.000+01:00,2022-09-29T19:18:59.000+01:00
2165,2165,sport,2165,67.0,2023-03-22T19:18:59.000Z,2023-03-22T19:18:59.000Z
2166,2166,sport,2166,75.0,2023-01-12T19:18:59.000Z,2023-01-12T19:18:59.000Z
2167,2167,sport,2167,19.0,2023-08-24T19:18:59.000+01:00,2023-08-24T19:18:59.000+01:00
2168,2168,premium,2168,35.0,2022-10-05T19:18:59.000+01:00,2022-10-05T19:18:59.000+01:00
2169,2169,sport,2169,24.0,2023-03-03T19:18:59.000Z,2023-03-03T19:18:59.000Z
2170,2170,premium,2170,50.0,2022-09-20T19:18:59.000+01:00,2022-09-20T19:18:59.000+01:00
2171,2171,premium,2171,91.0,2023-06-11T19:18:59.000+01:00,2023-06-11T19:18:59.000+01:00
2172,2172,basic,2172,73.0,2022-12-26T19:18:59.000Z,2022-12-26T19:18:59.000Z
2173,2173,sport,2173,69.0,2023-05-01T19:18:59.000+01:00,2023-05-01T19:18:59.000+01:00
2174,2174,sport,2174,65.0,2023-07-03T19:18:59.000+01:00,2023-07-03T19:18:59.000+01:00
2175,2175,premium,2175,29.0,2023-07-18T19:18:59.000+01:00,2023-07-18T19:18:59.000+01:00
2176,2176,basic,2176,33.0,2023-02-15T19:18:59.000Z,2023-02-15T19:18:59.000Z
2177,2177,sport,2177,68.0,2023-06-20T19:18:59.000+01:00,2023-06-20T19:18:59.000+01:00
2178,2178,sport,2178,49.0,2022-10-18T19:18:59.000+01:00,2022-10-18T19:18:59.000+01:00
2179,2179,premium,2179,48.0,2023-01-27T19:18:59.000Z,2023-01-27T19:18:59.000Z
2180,2180,sport,2180,17.0,2023-08-26T19:18:59.000+01:00,2023-08-26T19:18:59.000+01:00
2181,2181,basic,2181,20.0,2022-11-15T19:18:59.000Z,2022-11-15T19:18:59.000Z
2182,2182,basic,2182,73.0,2023-01-29T19:18:59.000Z,2023-01-29T19:18:59.000Z
2183,2183,basic,2183,28.0,2023-02-16T19:18:59.000Z,2023-02-16T19:18:59.000Z
2184,2184,sport,2184,96.0,2023-08-26T19:18:59.000+01:00,2023-08-26T19:18:59.000+01:00
2185,2185,premium,2185,85.0,2023-03-06T19:18:59.000Z,2023-03-06T19:18:59.000Z
2186,2186,premium,2186,62.0,2023-09-03T19:18:59.000+01:00,2023-09-03T19:18:59.000+01:00
2187,2187,sport,2187,74.0,2023-08-17T19:18:59.000+01:00,2023-08-17T19:18:59.000+01:00
2188,2188,premium,2188,99.0,2022-10-29T19:18:59.000+01:00,2022-10-29T19:18:59.000+01:00
2189,2189,basic,2189,67.0,2023-04-21T19:18:59.000+01:00,2023-04-21T19:18:59.000+01:00
2190,2190,premium,2190,10.0,2022-12-11T19:18:59.000Z,2022-12-11T19:18:59.000Z
2191,2191,premium,2191,37.0,2022-12-21T19:18:59.000Z,2022-12-21T19:18:59.000Z
2192,2192,premium,2192,11.0,2022-09-30T19:18:59.000+01:00,2022-09-30T19:18:59.000+01:00
2193,2193,basic,2193,58.0,2023-07-01T19:18:59.000+01:00,2023-07-01T19:18:59.000+01:00
2194,2194,sport,2194,43.0,2023-01-24T19:18:59.000Z,2023-01-24T19:18:59.000Z
2195,2195,sport,2195,45.0,2023-04-04T19:18:59.000+01:00,2023-04-04T19:18:59.000+01:00
2196,2196,sport,2196,84.0,2023-05-13T19:18:59.000+01:00,2023-05-13T19:18:59.000+01:00
2197,2197,premium,2197,23.0,2023-03-14T19:18:59.000Z,2023-03-14T19:18:59.000Z
2198,2198,sport,2198,14.0,2022-10-02T19:18:59.000+01:00,2022-10-02T19:18:59.000+01:00
2199,2199,sport,2199,58.0,2023-07-23T19:18:59.000+01:00,2023-07-23T19:18:59.000+01:00
2200,2200,sport,2200,76.0,2023-02-17T19:18:59.000Z,2023-02-17T19:18:59.000Z
2201,2201,basic,2201,92.0,2022-10-12T19:18:59.000+01:00,2022-10-12T19:18:59.000+01:00
2202,2202,premium,2202,60.0,2023-04-17T19:18:59.000+01:00,2023-04-17T19:18:59.000+01:00
2203,2203,sport,2203,16.0,2023-04-12T19:18:59.000+01:00,2023-04-12T19:18:59.000+01:00
2204,2204,premium,2204,51.0,2023-07-08T19:18:59.000+01:00,2023-07-08T19:18:59.000+01:00
2205,2205,sport,2205,11.0,2023-05-18T19:18:59.000+01:00,2023-05-18T19:18:59.000+01:00
2206,2206,premium,2206,10.0,2022-10-13T19:18:59.000+01:00,2022-10-13T19:18:59.000+01:00
2207,2207,sport,2207,47.0,2023-02-03T19:18:59.000Z,2023-02-03T19:18:59.000Z
2208,2208,basic,2208,85.0,2023-03-23T19:18:59.000Z,2023-03-23T19:18:59.000Z
2209,2209,sport,2209,25.0,2023-07-17T19:18:59.000+01:00,2023-07-17T19:18:59.000+01:00
2210,2210,basic,2210,67.0,2023-09-04T19:18:59.000+01:00,2023-09-04T19:18:59.000+01:00
2211,2211,basic,2211,12.0,2023-02-12T19:18:59.000Z,2023-02-12T19:18:59.000Z
2212,2212,sport,2212,42.0,2023-01-02T19:18:59.000Z,2023-01-02T19:18:59.000Z
2213,2213,sport,2213,52.0,2023-02-03T19:18:59.000Z,2023-02-03T19:18:59.000Z
2214,2214,premium,2214,34.0,2023-03-11T19:18:59.000Z,2023-03-11T19:18:59.000Z
2215,2215,premium,2215,23.0,2022-10-25T19:18:59.000+01:00,2022-10-25T19:18:59.000+01:00
2216,2216,sport,2216,11.0,2022-10-05T19:18:59.000+01:00,2022-10-05T19:18:59.000+01:00
2217,2217,premium,2217,66.0,2022-12-03T19:18:59.000Z,2022-12-03T19:18:59.000Z
2218,2218,sport,2218,15.0,2023-05-14T19:18:59.000+01:00,2023-05-14T19:18:59.000+01:00
2219,2219,premium,2219,30.0,2023-03-11T19:18:59.000Z,2023-03-11T19:18:59.000Z
2220,2220,basic,2220,66.0,2023-06-26T19:18:59.000+01:00,2023-06-26T19:18:59.000+01:00
2221,2221,sport,2221,89.0,2023-05-12T19:18:59.000+01:00,2023-05-12T19:18:59.000+01:00
2222,2222,premium,2222,44.0,2023-05-13T19:18:59.000+01:00,2023-05-13T19:18:59.000+01:00
2223,2223,premium,2223,68.0,2023-07-26T19:18:59.000+01:00,2023-07-26T19:18:59.000+01:00
2224,2224,premium,2224,79.0,2023-03-20T19:18:59.000Z,2023-03-20T19:18:59.000Z
2225,2225,basic,2225,85.0,2022-12-18T19:18:59.000Z,2022-12-18T19:18:59.000Z
2226,2226,premium,2226,65.0,2023-06-19T19:18:59.000+01:00,2023-06-19T19:18:59.000+01:00
2227,2227,sport,2227,85.0,2022-10-30T19:18:59.000Z,2022-10-30T19:18:59.000Z
2228,2228,sport,2228,65.0,2023-05-16T19:18:59.000+01:00,2023-05-16T19:18:59.000+01:00
2229,2229,basic,2229,30.0,2023-05-02T19:18:59.000+01:00,2023-05-02T19:18:59.000+01:00
2230,2230,sport,2230,15.0,2023-01-19T19:18:59.000Z,2023-01-19T19:18:59.000Z
2231,2231,sport,2231,19.0,2022-10-04T19:18:59.000+01:00,2022-10-04T19:18:59.000+01:00
2232,2232,premium,2232,89.0,2023-06-15T19:18:59.000+01:00,2023-06-15T19:18:59.000+01:00
2233,2233,sport,2233,26.0,2023-05-21T19:18:59.000+01:00,2023-05-21T19:18:59.000+01:00
2234,2234,sport,2234,74.0,2023-06-13T19:18:59.000+01:00,2023-06-13T19:18:59.000+01:00
2235,2235,basic,2235,16.0,2022-10-22T19:18:59.000+01:00,2022-10-22T19:18:59.000+01:00
2236,2236,basic,2236,75.0,2023-02-06T19:18:59.000Z,2023-02-06T19:18:59.000Z
2237,2237,sport,2237,58.0,2022-09-11T19:18:59.000+01:00,2022-09-11T19:18:59.000+01:00
2238,2238,premium,2238,86.0,2023-07-08T19:18:59.000+01:00,2023-07-08T19:18:59.000+01:00
2239,2239,sport,2239,14.0,2023-03-03T19:18:59.000Z,2023-03-03T19:18:59.000Z
2240,2240,sport,2240,62.0,2022-12-28T19:18:59.000Z,2022-12-28T19:18:59.000Z
2241,2241,premium,2241,65.0,2023-03-05T19:18:59.000Z,2023-03-05T19:18:59.000Z
2242,2242,sport,2242,78.0,2023-05-04T19:18:59.000+01:00,2023-05-04T19:18:59.000+01:00
2243,2243,sport,2243,93.0,2022-10-05T19:18:59.000+01:00,2022-10-05T19:18:59.000+01:00
2244,2244,sport,2244,87.0,2022-12-15T19:18:59.000Z,2022-12-15T19:18:59.000Z
2245,2245,sport,2245,36.0,2022-10-02T19:18:59.000+01:00,2022-10-02T19:18:59.000+01:00
2246,2246,premium,2246,48.0,2022-12-03T19:18:59.000Z,2022-12-03T19:18:59.000Z
2247,2247,basic,2247,51.0,2023-01-08T19:18:59.000Z,2023-01-08T19:18:59.000Z
2248,2248,premium,2248,37.0,2023-07-08T19:18:59.000+01:00,2023-07-08T19:18:59.000+01:00
2249,2249,basic,2249,73.0,2022-12-07T19:18:59.000Z,2022-12-07T19:18:59.000Z
2250,2250,sport,2250,23.0,2022-10-09T19:18:59.000+01:00,2022-10-09T19:18:59.000+01:00
2251,2251,premium,2251,52.0,2023-03-19T19:18:59.000Z,2023-03-19T19:18:59.000Z
2252,2252,basic,2252,69.0,2022-12-19T19:18:59.000Z,2022-12-19T19:18:59.000Z
2253,2253,premium,2253,62.0,2023-07-03T19:18:59.000+01:00,2023-07-03T19:18:59.000+01:00
2254,2254,premium,2254,80.0,2022-12-01T19:18:59.000Z,2022-12-01T19:18:59.000Z
2255,2255,premium,2255,86.0,2023-08-11T19:18:59.000+01:00,2023-08-11T19:18:59.000+01:00
2256,2256,basic,2256,13.0,2023-02-17T19:18:59.000Z,2023-02-17T19:18:59.000Z
2257,2257,basic,2257,63.0,2023-06-23T19:18:59.000+01:00,2023-06-23T19:18:59.000+01:00
2258,2258,basic,2258,83.0,2023-01-28T19:18:59.000Z,2023-01-28T19:18:59.000Z
2259,2259,sport,2259,22.0,2023-07-27T19:18:59.000+01:00,2023-07-27T19:18:59.000+01:00
2260,2260,basic,2260,88.0,2022-11-29T19:18:59.000Z,2022-11-29T19:18:59.000Z
2261,2261,premium,2261,81.0,2023-06-07T19:18:59.000+01:00,2023-06-07T19:18:59.000+01:00
2262,2262,sport,2262,25.0,2023-05-12T19:18:59.000+01:00,2023-05-12T19:18:59.000+01:00
2263,2263,premium,2263,36.0,2023-06-04T19:18:59.000+01:00,2023-06-04T19:18:59.000+01:00
2264,2264,basic,2264,69.0,2022-09-17T19:18:59.000+01:00,2022-09-17T19:18:59.000+01:00
2265,2265,premium,2265,25.0,2023-08-19T19:18:59.000+01:00,2023-08-19T19:18:59.000+01:00
2266,2266,sport,2266,57.0,2023-01-25T19:18:59.000Z,2023-01-25T19:18:59.000Z
2267,2267,basic,2267,56.0,2023-07-24T19:18:59.000+01:00,2023-07-24T19:18:59.000+01:00
2268,2268,premium,2268,28.0,2023-06-17T19:18:59.000+01:00,2023-06-17T19:18:59.000+01:00
2269,2269,basic,2269,55.0,2023-01-04T19:18:59.000Z,2023-01-04T19:18:59.000Z
2270,2270,premium,2270,74.0,2023-08-06T19:18:59.000+01:00,2023-08-06T19:18:59.000+01:00
2271,2271,premium,2271,34.0,2023-07-24T19:18:59.000+01:00,2023-07-24T19:18:59.000+01:00
2272,2272,basic,2272,71.0,2023-08-12T19:18:59.000+01:00,2023-08-12T19:18:59.000+01:00
2273,2273,premium,2273,31.0,2023-05-08T19:18:59.000+01:00,2023-05-08T19:18:59.000+01:00
2274,2274,sport,2274,94.0,2022-10-02T19:18:59.000+01:00,2022-10-02T19:18:59.000+01:00
2275,2275,basic,2275,31.0,2023-04-13T19:18:59.000+01:00,2023-04-13T19:18:59.000+01:00
2276,2276,sport,2276,82.0,2023-04-18T19:18:59.000+01:00,2023-04-18T19:18:59.000+01:00
2277,2277,premium,2277,64.0,2023-03-27T19:18:59.000+01:00,2023-03-27T19:18:59.000+01:00
2278,2278,basic,2278,83.0,2023-08-07T19:18:59.000+01:00,2023-08-07T19:18:59.000+01:00
2279,2279,sport,2279,22.0,2023-01-11T19:18:59.000Z,2023-01-11T19:18:59.000Z
2280,2280,premium,2280,23.0,2023-06-10T19:18:59.000+01:00,2023-06-10T19:18:59.000+01:00
2281,2281,basic,2281,31.0,2022-12-29T19:18:59.000Z,2022-12-29T19:18:59.000Z
2282,2282,premium,2282,52.0,2022-11-17T19:18:59.000Z,2022-11-17T19:18:59.000Z
2283,2283,premium,2283,17.0,2023-01-24T19:18:59.000Z,2023-01-24T19:18:59.000Z
2284,2284,premium,2284,35.0,2023-02-10T19:18:59.000Z,2023-02-10T19:18:59.000Z
2285,2285,sport,2285,35.0,2023-06-22T19:18:59.000+01:00,2023-06-22T19:18:59.000+01:00
2286,2286,basic,2286,12.0,2023-05-25T19:18:59.000+01:00,2023-05-25T19:18:59.000+01:00
2287,2287,sport,2287,100.0,2023-01-09T19:18:59.000Z,2023-01-09T19:18:59.000Z
2288,2288,sport,2288,25.0,2023-03-26T19:18:59.000+01:00,2023-03-26T19:18:59.000+01:00
2289,2289,sport,2289,93.0,2022-10-07T19:18:59.000+01:00,2022-10-07T19:18:59.000+01:00
2290,2290,premium,2290,89.0,2023-06-02T19:18:59.000+01:00,2023-06-02T19:18:59.000+01:00
2291,2291,premium,2291,92.0,2023-06-10T19:18:59.000+01:00,2023-06-10T19:18:59.000+01:00
2292,2292,sport,2292,76.0,2023-03-13T19:18:59.000Z,2023-03-13T19:18:59.000Z
2293,2293,basic,2293,69.0,2022-11-17T19:18:59.000Z,2022-11-17T19:18:59.000Z
2294,2294,premium,2294,38.0,2023-05-11T19:18:59.000+01:00,2023-05-11T19:18:59.000+01:00
2295,2295,premium,2295,90.0,2023-08-18T19:18:59.000+01:00,2023-08-18T19:18:59.000+01:00
2296,2296,basic,2296,79.0,2022-11-19T19:18:59.000Z,2022-11-19T19:18:59.000Z
2297,2297,sport,2297,98.0,2023-05-31T19:18:59.000+01:00,2023-05-31T19:18:59.000+01:00
2298,2298,basic,2298,22.0,2022-11-28T19:18:59.000Z,2022-11-28T19:18:59.000Z
2299,2299,premium,2299,12.0,2022-11-07T19:18:59.000Z,2022-11-07T19:18:59.000Z
2300,2300,premium,2300,22.0,2022-11-30T19:18:59.000Z,2022-11-30T19:18:59.000Z
2301,2301,basic,2301,42.0,2023-06-09T19:18:59.000+01:00,2023-06-09T19:18:59.000+01:00
2302,2302,premium,2302,100.0,2023-02-02T19:18:59.000Z,2023-02-02T19:18:59.000Z
2303,2303,premium,2303,82.0,2022-12-24T19:18:59.000Z,2022-12-24T19:18:59.000Z
2304,2304,basic,2304,88.0,2023-04-25T19:18:59.000+01:00,2023-04-25T19:18:59.000+01:00
2305,2305,basic,2305,93.0,2023-05-09T19:18:59.000+01:00,2023-05-09T19:18:59.000+01:00
2306,2306,basic,2306,72.0,2022-12-01T19:18:59.000Z,2022-12-01T19:18:59.000Z
2307,2307,sport,2307,69.0,2022-09-16T19:18:59.000+01:00,2022-09-16T19:18:59.000+01:00
2308,2308,premium,2308,19.0,2022-10-23T19:18:59.000+01:00,2022-10-23T19:18:59.000+01:00
2309,2309,sport,2309,37.0,2023-09-04T19:18:59.000+01:00,2023-09-04T19:18:59.000+01:00
2310,2310,premium,2310,43.0,2023-04-17T19:18:59.000+01:00,2023-04-17T19:18:59.000+01:00
2311,2311,basic,2311,60.0,2023-07-26T19:18:59.000+01:00,2023-07-26T19:18:59.000+01:00
2312,2312,sport,2312,80.0,2022-09-15T19:18:59.000+01:00,2022-09-15T19:18:59.000+01:00
2313,2313,premium,2313,76.0,2023-01-21T19:18:59.000Z,2023-01-21T19:18:59.000Z
2314,2314,sport,2314,56.0,2022-12-13T19:18:59.000Z,2022-12-13T19:18:59.000Z
2315,2315,premium,2315,60.0,2023-01-26T19:18:59.000Z,2023-01-26T19:18:59.000Z
2316,2316,sport,2316,77.0,2022-12-29T19:18:59.000Z,2022-12-29T19:18:59.000Z
2317,2317,basic,2317,68.0,2022-10-11T19:18:59.000+01:00,2022-10-11T19:18:59.000+01:00
2318,2318,basic,2318,13.0,2023-02-02T19:18:59.000Z,2023-02-02T19:18:59.000Z
2319,2319,sport,2319,41.0,2022-12-23T19:18:59.000Z,2022-12-23T19:18:59.000Z
2320,2320,premium,2320,47.0,2022-11-03T19:18:59.000Z,2022-11-03T19:18:59.000Z
2321,2321,basic,2321,64.0,2023-01-07T19:18:59.000Z,2023-01-07T19:18:59.000Z
2322,2322,basic,2322,79.0,2022-11-30T19:18:59.000Z,2022-11-30T19:18:59.000Z
2323,2323,premium,2323,76.0,2023-06-01T19:18:59.000+01:00,2023-06-01T19:18:59.000+01:00
2324,2324,premium,2324,12.0,2023-08-21T19:18:59.000+01:00,2023-08-21T19:18:59.000+01:00
2325,2325,sport,2325,50.0,2023-07-17T19:18:59.000+01:00,2023-07-17T19:18:59.000+01:00
2326,2326,basic,2326,63.0,2023-08-04T19:18:59.000+01:00,2023-08-04T19:18:59.000+01:00
2327,2327,premium,2327,40.0,2022-10-06T19:18:59.000+01:00,2022-10-06T19:18:59.000+01:00
2328,2328,basic,2328,36.0,2022-09-15T19:18:59.000+01:00,2022-09-15T19:18:59.000+01:00
2329,2329,sport,2329,32.0,2023-04-29T19:18:59.000+01:00,2023-04-29T19:18:59.000+01:00
2330,2330,basic,2330,89.0,2022-12-16T19:18:59.000Z,2022-12-16T19:18:59.000Z
2331,2331,premium,2331,82.0,2022-11-20T19:18:59.000Z,2022-11-20T19:18:59.000Z
2332,2332,premium,2332,71.0,2022-09-06T19:18:59.000+01:00,2022-09-06T19:18:59.000+01:00
2333,2333,sport,2333,93.0,2022-09-05T19:18:59.000+01:00,2022-09-05T19:18:59.000+01:00
2334,2334,basic,2334,85.0,2023-08-09T19:18:59.000+01:00,2023-08-09T19:18:59.000+01:00
2335,2335,sport,2335,98.0,2023-05-12T19:18:59.000+01:00,2023-05-12T19:18:59.000+01:00
2336,2336,sport,2336,69.0,2022-11-23T19:18:59.000Z,2022-11-23T19:18:59.000Z
2337,2337,premium,2337,31.0,2023-03-21T19:18:59.000Z,2023-03-21T19:18:59.000Z
2338,2338,premium,2338,85.0,2022-10-20T19:18:59.000+01:00,2022-10-20T19:18:59.000+01:00
2339,2339,sport,2339,13.0,2023-04-20T19:18:59.000+01:00,2023-04-20T19:18:59.000+01:00
2340,2340,sport,2340,49.0,2023-01-09T19:18:59.000Z,2023-01-09T19:18:59.000Z
2341,2341,sport,2341,12.0,2022-11-09T19:18:59.000Z,2022-11-09T19:18:59.000Z
2342,2342,premium,2342,95.0,2022-09-13T19:18:59.000+01:00,2022-09-13T19:18:59.000+01:00
2343,2343,basic,2343,70.0,2022-11-28T19:18:59.000Z,2022-11-28T19:18:59.000Z
2344,2344,sport,2344,32.0,2023-04-25T19:18:59.000+01:00,2023-04-25T19:18:59.000+01:00
2345,2345,premium,2345,61.0,2022-10-19T19:18:59.000+01:00,2022-10-19T19:18:59.000+01:00
2346,2346,sport,2346,63.0,2022-12-19T19:18:59.000Z,2022-12-19T19:18:59.000Z
2347,2347,basic,2347,66.0,2023-01-13T19:18:59.000Z,2023-01-13T19:18:59.000Z
2348,2348,sport,2348,94.0,2022-09-22T19:18:59.000+01:00,2022-09-22T19:18:59.000+01:00
2349,2349,premium,2349,36.0,2022-10-15T19:18:59.000+01:00,2022-10-15T19:18:59.000+01:00
2350,2350,premium,2350,49.0,2022-11-01T19:18:59.000Z,2022-11-01T19:18:59.000Z
2351,2351,premium,2351,16.0,2023-07-21T19:18:59.000+01:00,2023-07-21T19:18:59.000+01:00
2352,2352,premium,2352,41.0,2022-09-26T19:18:59.000+01:00,2022-09-26T19:18:59.000+01:00
2353,2353,sport,2353,19.0,2022-12-21T19:18:59.000Z,2022-12-21T19:18:59.000Z
2354,2354,basic,2354,75.0,2022-11-30T19:18:59.000Z,2022-11-30T19:18:59.000Z
2355,2355,basic,2355,33.0,2022-12-26T19:18:59.000Z,2022-12-26T19:18:59.000Z
2356,2356,premium,2356,23.0,2023-03-07T19:18:59.000Z,2023-03-07T19:18:59.000Z
2357,2357,sport,2357,81.0,2022-11-29T19:18:59.000Z,2022-11-29T19:18:59.000Z
2358,2358,premium,2358,34.0,2022-10-29T19:18:59.000+01:00,2022-10-29T19:18:59.000+01:00
2359,2359,basic,2359,45.0,2023-07-04T19:18:59.000+01:00,2023-07-04T19:18:59.000+01:00
2360,2360,premium,2360,64.0,2022-10-10T19:18:59.000+01:00,2022-10-10T19:18:59.000+01:00
2361,2361,premium,2361,42.0,2023-05-05T19:18:59.000+01:00,2023-05-05T19:18:59.000+01:00
2362,2362,sport,2362,75.0,2023-08-22T19:18:59.000+01:00,2023-08-22T19:18:59.000+01:00
2363,2363,premium,2363,30.0,2023-03-02T19:18:59.000Z,2023-03-02T19:18:59.000Z
2364,2364,sport,2364,35.0,2023-07-02T19:18:59.000+01:00,2023-07-02T19:18:59.000+01:00
2365,2365,sport,2365,87.0,2023-08-06T19:18:59.000+01:00,2023-08-06T19:18:59.000+01:00
2366,2366,basic,2366,19.0,2023-07-19T19:18:59.000+01:00,2023-07-19T19:18:59.000+01:00
2367,2367,basic,2367,70.0,2022-11-13T19:18:59.000Z,2022-11-13T19:18:59.000Z
2368,2368,basic,2368,97.0,2023-03-04T19:18:59.000Z,2023-03-04T19:18:59.000Z
2369,2369,basic,2369,15.0,2023-01-20T19:18:59.000Z,2023-01-20T19:18:59.000Z
2370,2370,sport,2370,65.0,2023-03-09T19:18:59.000Z,2023-03-09T19:18:59.000Z
2371,2371,sport,2371,45.0,2023-05-30T19:18:59.000+01:00,2023-05-30T19:18:59.000+01:00
2372,2372,sport,2372,41.0,2022-12-11T19:18:59.000Z,2022-12-11T19:18:59.000Z
2373,2373,sport,2373,87.0,2023-06-24T19:18:59.000+01:00,2023-06-24T19:18:59.000+01:00
2374,2374,basic,2374,84.0,2023-05-21T19:18:59.000+01:00,2023-05-21T19:18:59.000+01:00
2375,2375,premium,2375,26.0,2022-11-17T19:18:59.000Z,2022-11-17T19:18:59.000Z
2376,2376,premium,2376,67.0,2023-01-30T19:18:59.000Z,2023-01-30T19:18:59.000Z
2377,2377,basic,2377,86.0,2022-09-22T19:18:59.000+01:00,2022-09-22T19:18:59.000+01:00
2378,2378,basic,2378,26.0,2022-10-13T19:18:59.000+01:00,2022-10-13T19:18:59.000+01:00
2379,2379,sport,2379,10.0,2023-04-18T19:18:59.000+01:00,2023-04-18T19:18:59.000+01:00
2380,2380,sport,2380,100.0,2023-04-01T19:18:59.000+01:00,2023-04-01T19:18:59.000+01:00
2381,2381,sport,2381,71.0,2022-11-09T19:18:59.000Z,2022-11-09T19:18:59.000Z
2382,2382,premium,2382,57.0,2022-10-03T19:18:59.000+01:00,2022-10-03T19:18:59.000+01:00
2383,2383,basic,2383,23.0,2023-01-23T19:18:59.000Z,2023-01-23T19:18:59.000Z
2384,2384,premium,2384,33.0,2022-09-14T19:18:59.000+01:00,2022-09-14T19:18:59.000+01:00
2385,2385,premium,2385,90.0,2023-01-16T19:18:59.000Z,2023-01-16T19:18:59.000Z
2386,2386,sport,2386,77.0,2023-05-16T19:18:59.000+01:00,2023-05-16T19:18:59.000+01:00
2387,2387,basic,2387,81.0,2023-04-26T19:18:59.000+01:00,2023-04-26T19:18:59.000+01:00
2388,2388,basic,2388,54.0,2023-03-19T19:18:59.000Z,2023-03-19T19:18:59.000Z
2389,2389,basic,2389,54.0,2022-09-09T19:18:59.000+01:00,2022-09-09T19:18:59.000+01:00
2390,2390,basic,2390,81.0,2022-10-17T19:18:59.000+01:00,2022-10-17T19:18:59.000+01:00
2391,2391,basic,2391,97.0,2022-10-02T19:18:59.000+01:00,2022-10-02T19:18:59.000+01:00
2392,2392,premium,2392,89.0,2023-02-03T19:18:59.000Z,2023-02-03T19:18:59.000Z
2393,2393,sport,2393,99.0,2022-10-21T19:18:59.000+01:00,2022-10-21T19:18:59.000+01:00
2394,2394,sport,2394,88.0,2023-08-31T19:18:59.000+01:00,2023-08-31T19:18:59.000+01:00
2395,2395,basic,2395,45.0,2023-05-22T19:18:59.000+01:00,2023-05-22T19:18:59.000+01:00
2396,2396,premium,2396,44.0,2022-10-06T19:18:59.000+01:00,2022-10-06T19:18:59.000+01:00
2397,2397,premium,2397,80.0,2022-12-12T19:18:59.000Z,2022-12-12T19:18:59.000Z
2398,2398,sport,2398,63.0,2023-01-19T19:18:59.000Z,2023-01-19T19:18:59.000Z
2399,2399,basic,2399,53.0,2022-12-27T19:18:59.000Z,2022-12-27T19:18:59.000Z
2400,2400,basic,2400,38.0,2023-06-04T19:18:59.000+01:00,2023-06-04T19:18:59.000+01:00
2401,2401,basic,2401,60.0,2023-02-04T19:18:59.000Z,2023-02-04T19:18:59.000Z
2402,2402,sport,2402,34.0,2022-12-09T19:18:59.000Z,2022-12-09T19:18:59.000Z
2403,2403,basic,2403,60.0,2023-08-07T19:18:59.000+01:00,2023-08-07T19:18:59.000+01:00
2404,2404,premium,2404,97.0,2023-06-29T19:18:59.000+01:00,2023-06-29T19:18:59.000+01:00
2405,2405,sport,2405,33.0,2023-08-14T19:18:59.000+01:00,2023-08-14T19:18:59.000+01:00
2406,2406,premium,2406,75.0,2022-11-23T19:18:59.000Z,2022-11-23T19:18:59.000Z
2407,2407,premium,2407,66.0,2023-04-05T19:18:59.000+01:00,2023-04-05T19:18:59.000+01:00
2408,2408,premium,2408,17.0,2023-01-20T19:18:59.000Z,2023-01-20T19:18:59.000Z
2409,2409,premium,2409,94.0,2022-12-13T19:18:59.000Z,2022-12-13T19:18:59.000Z
2410,2410,sport,2410,46.0,2023-08-30T19:18:59.000+01:00,2023-08-30T19:18:59.000+01:00
2411,2411,premium,2411,77.0,2023-07-06T19:18:59.000+01:00,2023-07-06T19:18:59.000+01:00
2412,2412,premium,2412,28.0,2023-08-10T19:18:59.000+01:00,2023-08-10T19:18:59.000+01:00
2413,2413,sport,2413,15.0,2023-06-26T19:18:59.000+01:00,2023-06-26T19:18:59.000+01:00
2414,2414,basic,2414,16.0,2023-07-01T19:18:59.000+01:00,2023-07-01T19:18:59.000+01:00
2415,2415,basic,2415,26.0,2023-03-27T19:18:59.000+01:00,2023-03-27T19:18:59.000+01:00
2416,2416,premium,2416,36.0,2023-08-04T19:18:59.000+01:00,2023-08-04T19:18:59.000+01:00
